ds,yhat
2021-11-27,40.59371218578579
2021-11-28,40.44753847870133
2021-11-29,40.28001658137482
2021-11-30,40.27814929146785
2021-12-01,40.094690409781016
2021-12-02,39.913951805101135
2021-12-03,39.74821921444267
2021-12-04,39.48795294815401
2021-12-05,39.214495521125976
2021-12-06,38.90452651606069
2021-12-07,38.77478813614834
2021-12-08,38.4806354490422
2021-12-09,38.20866229050718
2021-12-10,37.973053884699304
2021-12-11,37.6657326097963
2021-12-12,37.369020558132235
2021-12-13,37.08694904081101
2021-12-14,37.00929737750982
2021-12-15,36.79080026351228
2021-12-16,36.61689067995267
2021-12-17,36.500071762150945
2021-12-18,36.330095360732706
2021-12-19,36.18667033353019
2021-12-20,36.07082975282065
2021-12-21,36.16903806925057
2021-12-22,36.132475921045625
2021-12-23,36.14286768541539
2021-12-24,36.208943098654686
2021-12-25,36.21670842475005
2021-12-26,36.24224784720023
2021-12-27,36.28318185862281
2021-12-28,36.522861296647655
2021-12-29,36.60973240305898
2021-12-30,36.72323583533442
2021-12-31,36.87032899274658
2022-01-01,36.935805430617464
2022-01-02,36.995130637704285
2022-01-03,37.04591989868023
2022-01-04,37.27213621652625
2022-01-05,37.323443398843644
2022-01-06,37.38107737650858
2022-01-07,37.45432566869986
2022-01-08,37.43078972183431
2022-01-09,37.38915073197987
2022-01-10,37.330566356239835
2022-01-11,37.442778279034634
2022-01-12,37.37936798623098
2022-01-13,37.325526265195954
2022-01-14,37.294428932390275
2022-01-15,37.17739617463891
2022-01-16,37.056558774033704
2022-01-17,36.93616121438999
2022-01-18,37.00658409133061
2022-01-19,36.92352543368875
2022-01-20,36.873708447481164
2022-01-21,36.87120986215648
2022-01-22,36.80758758280235
2022-01-23,36.76453183908654
2022-01-24,36.74517032716723
2022-01-25,36.93810982760202
2022-01-26,36.99665352726857
2022-01-27,37.104560744474576
2022-01-28,37.27244201216144
2022-01-29,37.38796661590448
2022-01-30,37.528604828992925
2022-01-31,37.69303310053622
2022-02-01,38.065282204927314
2022-02-02,38.29406493521954
2022-02-03,38.558647291546094
2022-02-04,38.86535333964972
2022-02-05,39.09787809634728
2022-02-06,39.33012805485498
2022-02-07,39.55771515474141
2022-02-08,39.96218199481339
2022-02-09,40.19039295900415
2022-02-10,40.42045364022278
2022-02-11,40.658247556552595
2022-02-12,40.7877637517063
2022-02-13,40.88393455907803
2022-02-14,40.9441094433797
2022-02-15,41.15224326107531
2022-02-16,41.15823457309439
2022-02-17,41.14377775084505
2022-02-18,41.11881958206925
2022-02-19,40.97179598957608
2022-02-20,40.78237042124946
2022-02-21,40.55280229747281
2022-02-22,40.472026462061045
2022-02-23,40.19488193719083
2022-02-24,39.907856384370234
2022-02-25,39.62543956463026
2022-02-26,39.24026385752937
2022-02-27,38.83575564230711
2022-02-28,38.41742791512929
2022-03-01,38.17689677089136
2022-03-02,37.77106138725853
2022-03-03,37.38781487481059
2022-03-04,37.04237985294735
2022-03-05,36.62744697296769
2022-03-06,36.225839950325806
2022-03-07,35.841836847718405
2022-03-08,35.66522923655001
2022-03-09,35.350557536802626
2022-03-10,35.08288826514488
2022-03-11,34.87422516824376
2022-03-12,34.61373038492353
2022-03-13,34.38047698446368
2022-03-14,34.174860331747624
2022-03-15,34.18274760159994
2022-03-16,34.05480148409795
2022-03-17,33.972341658422444
2022-03-18,33.94383402096675
2022-03-19,33.855182030968365
2022-03-20,33.78253999454198
2022-03-21,33.72377450083392
2022-03-22,33.86265241194708
2022-03-23,33.84819086172257
2022-03-24,33.86053259636171
2022-03-25,33.907436738735704
2022-03-26,33.87455976561202
2022-03-27,33.838247254647676
2022-03-28,33.79696363283903
2022-03-29,33.93543959261072
2022-03-30,33.903974100197395
2022-03-31,33.88425595736357
2022-04-01,33.88579673487587
2022-04-02,33.796151659951235
2022-04-03,33.69365081140245
2022-04-04,33.57876960333427
2022-04-05,33.638219875913535
2022-04-06,33.52420002811142
2022-04-07,33.42017048136792
2022-04-08,33.33724740413035
2022-04-09,33.16439214756218
2022-04-10,32.981119351463235
2022-04-11,32.78885303254941
2022-04-12,32.7750120280365
2022-04-13,32.592263012283404
2022-04-14,32.424306900144344
2022-04-15,32.282290854231356
2022-04-16,32.0550224237245
2022-04-17,31.82170767444424
2022-04-18,31.583341384344386
2022-04-19,31.565776170437744
2022-04-20,31.382173234778392
2022-04-21,31.215667428258676
2022-04-22,31.076869203964645
2022-04-23,30.854112843827224
2022-04-24,30.626224821223808
2022-04-25,30.393939356428824
2022-04-26,30.344040366741314
2022-04-27,30.128666009540886
2022-04-28,29.931139825640212
2022-04-29,29.762419161169834
2022-04-30,29.5113361688622
2022-05-01,29.25735236843109
2022-05-02,29.001954330156295
2022-05-03,28.932770390744537
2022-05-04,28.702845482508035
2022-05-05,28.496439111906124
2022-05-06,28.325438306282543
2022-05-07,28.079562045048675
2022-05-08,27.83907940603096
2022-05-09,27.606170237775586
2022-05-10,27.56900946967805
2022-05-11,27.38101326201321
2022-05-12,27.226613035988294
2022-05-13,27.117650058522692
2022-05-14,26.943567779080798
2022-05-15,26.784124634569157
2022-05-16,26.640756407726055
2022-05-17,26.700669306537275
2022-05-18,26.616101801912517
2022-05-19,26.57012088363798
2022-05-20,26.573044825738428
2022-05-21,26.512668889565123
2022-05-22,26.46701574974007
2022-05-23,26.435738664119103
2022-05-24,26.6042573900778
2022-05-25,26.623063653513544
2022-05-26,26.673560571467977
2022-05-27,26.764526870044044
2022-05-28,26.7823811237807
2022-05-29,26.80396668280697
2022-05-30,26.827984306859282
2022-05-31,27.039151652971036
2022-06-01,27.087525739553424
2022-06-02,27.15435229601441
2022-06-03,27.248532553922153
2022-06-04,27.2568826343543
2022-06-05,27.256906341867353
2022-06-06,27.248208739128838
2022-06-07,27.416630203539086
2022-06-08,27.413537825694696
2022-06-09,27.421638956051154
2022-06-10,27.451408486038645
2022-06-11,27.391306150592527
2022-06-12,27.320505863125536
2022-06-13,27.24026569014406
2022-06-14,27.33801939615567
2022-06-15,27.26662760803257
2022-06-16,27.210154519751434
2022-06-17,27.18026273130601
2022-06-18,27.066403380305395
2022-06-19,26.94852428818158
2022-06-20,26.828425258658267
2022-06-21,26.893841794932474
2022-06-22,26.797695417444604
2022-06-23,26.723876430619356
2022-06-24,26.683651458409614
2022-06-25,26.63114514963744
2022-06-26,26.5802545934669
2022-06-27,26.531851865773277
2022-06-28,26.672627965541174
2022-06-29,26.654378834537347
2022-06-30,26.659825502112493
2022-07-01,26.699059540101384
2022-07-02,26.659789383860563
2022-07-03,26.62010849482473
2022-07-04,26.57991266503514
2022-07-05,26.72504585793993
2022-07-06,26.706610916487378
2022-07-07,26.70680921243246
2022-07-08,26.735399910935264
2022-07-09,26.679954074376546
2022-07-10,26.618624435557038
2022-07-11,26.551558184863264
2022-07-12,26.665032395767348
2022-07-13,26.61074882673925
2022-07-14,26.571652743215758
2022-07-15,26.558367146963565
2022-07-16,26.4594184702253
2022-07-17,26.35397549165721
2022-07-18,26.243229809453098
2022-07-19,26.314498519611476
2022-07-20,26.220486862032164
2022-07-21,26.145076471960294
2022-07-22,26.09973155698929
2022-07-23,25.97369990054076
2022-07-24,25.846731177800724
2022-07-25,25.72044151242839
2022-07-26,25.78240536174451
2022-07-27,25.68541276745225
2022-07-28,25.61325771142685
2022-07-29,25.577149824867217
2022-07-30,25.465926109744267
2022-07-31,25.358784755600492
2022-08-01,25.256669430227056
2022-08-02,25.346384453839356
2022-08-03,25.279878109840475
2022-08-04,25.240058967487613
2022-08-05,25.237236548168735
2022-08-06,25.159362054665152
2022-08-07,25.084790313836564
2022-08-08,25.013690415003467
2022-08-09,25.132184622003848
2022-08-10,25.09165207081655
2022-08-11,25.07456150031258
2022-08-12,25.09092385269492
2022-08-13,25.028540115392012
2022-08-14,24.96576536489619
2022-08-15,24.902916467661456
2022-08-16,25.026403151558707
2022-08-17,24.988019252746614
2022-08-18,24.97075882567778
2022-08-19,24.985248525314738
2022-08-20,24.919972319155267
2022-08-21,24.8540102661646
2022-08-22,24.788419659782033
2022-08-23,24.91033912861138
2022-08-24,24.87225338938699
2022-08-25,24.85778421059663
2022-08-26,24.878099819432563
2022-08-27,24.822119559805113
2022-08-28,24.769236191217733
2022-08-29,24.72068466013687
2022-08-30,24.86363833672873
2022-08-31,24.850470658714922
2022-09-01,24.86454785824624
2022-09-02,24.916644898696557
2022-09-03,24.89516125376301
2022-09-04,24.87885852964969
2022-09-05,24.86824826225714
2022-09-06,25.04971025802566
2022-09-07,25.074778700552763
2022-09-08,25.125960877091902
2022-09-09,25.213179844856338
2022-09-10,25.22401675358156
2022-09-11,25.236473980155946
2022-09-12,25.25038657056456
2022-09-13,25.451561586991403
2022-09-14,25.4910818980825
2022-09-15,25.551138691566052
2022-09-16,25.641483582363744
2022-09-17,25.649675728857424
2022-09-18,25.653844962477613
2022-09-19,25.65409843369366
2022-09-20,25.83665053860987
2022-09-21,25.853112983993423
2022-09-22,25.8863097331685
2022-09-23,25.946708297640985
2022-09-24,25.922643488317945
2022-09-25,25.893055419333308
2022-09-26,25.858870116305482
2022-09-27,26.00710337499007
2022-09-28,25.99012561377187
2022-09-29,25.99145332243344
2022-09-30,26.02215937758205
2022-10-01,25.97107906241113
2022-10-02,25.917534201016935
2022-10-03,25.862704248263093
2022-10-04,25.99372532472058
2022-10-05,25.962955125212698
2022-10-06,25.9537693222167
2022-10-07,25.976981584627975
2022-10-08,25.921063734083585
2022-10-09,25.86488797658637
2022-10-10,25.80911943480463
2022-10-11,25.940339230528533
2022-10-12,25.910335204457525
2022-10-13,25.90192497856538
2022-10-14,25.92540252056063
2022-10-15,25.86878375801884
2022-10-16,25.81057222424984
2022-10-17,25.751172056739257
2022-10-18,25.87702777557274
2022-10-19,25.839927218400817
2022-10-20,25.822831764050115
2022-10-21,25.8363245905675
2022-10-22,25.768852278219626
2022-10-23,25.699480690972788
2022-10-24,25.62929260329039
2022-10-25,25.74550684005773
2022-10-26,25.700755834650533
2022-10-27,25.678886441235136
2022-10-28,25.691375608210866
2022-10-29,25.6275372178168
2022-10-30,25.567242124705203
2022-10-31,25.512280031933113
2022-11-01,25.65044418055448
2022-11-02,25.634776965489888
2022-11-03,25.649342482342114
2022-11-04,25.70561870356049
2022-11-05,25.69268656681384
2022-11-06,25.689938837534076
2022-11-07,25.698438042644415
2022-11-08,25.905004889489092
2022-11-09,25.961475521253263
2022-11-10,26.050493598185472
2022-11-11,26.18192965190561
2022-11-12,26.243104501173853
2022-11-13,26.31153886353923
2022-11-14,26.38635750628114
2022-11-15,26.65242821793082
2022-11-16,26.75967262712139
2022-11-17,26.88891341730191
2022-11-18,27.048348841944986
2022-11-19,27.123829735148117
2022-11-20,27.19165955197822
2022-11-21,27.250044221965247
2022-11-22,27.48327062360049
2022-11-23,27.541049364891585
2022-11-24,27.604385250800412
2022-11-25,27.682065386713113
2022-11-26,27.66093940248846
2022-11-27,27.618711892820777
2022-11-28,27.555373709763035
2022-11-29,27.657351070214943
2022-11-30,27.576808623865244
2022-12-01,27.49747062273315
2022-12-02,27.43105118732948
2022-12-03,27.267469462774248
2022-12-04,27.087571301683244
2022-12-05,26.89448584529096
2022-12-06,26.8776978518335
2022-12-07,26.692273905368648
2022-12-08,26.524608682559766
2022-12-09,26.388784302278893
2022-12-10,26.17672051862464
2022-12-11,25.970839243572343
2022-12-12,25.775373449197662
2022-12-13,25.78040275690074
2022-12-14,25.641055041127455
2022-12-15,25.54324111796974
2022-12-16,25.500016105159673
2022-12-17,25.401745423474743
2022-12-18,25.328798771152936
2022-12-19,25.282901600769115
2022-12-20,25.451225527573026
2022-12-21,25.48565577849983
2022-12-22,25.568601221509713
2022-12-23,25.70943875508007
2022-12-24,25.794767989569046
2022-12-25,25.901197333549938
2022-12-26,26.026788672682116
2022-12-27,26.355239665911373
2022-12-28,26.535239365021486
2022-12-29,26.746360359312703
2022-12-30,26.99557701575498
2022-12-31,27.167583725809767
2023-01-01,27.33763249645476
2023-01-02,27.503015592497512
2023-01-03,27.84727111223339
2023-01-04,28.019546431611005
2023-01-05,28.200482344051963
2023-01-06,28.39870750201646
2023-01-07,28.501117520789194
2023-01-08,28.585658937029987
2023-01-09,28.65274497119578
2023-01-10,28.889382575688018
2023-01-11,28.948447622471633
2023-01-12,29.014473244784625
2023-01-13,29.100043354678668
2023-01-14,29.095968235147804
2023-01-15,29.08396506763607
2023-01-16,29.06797300002642
2023-01-17,29.238184854986063
2023-01-18,29.250234828882267
2023-01-19,29.290909508946207
2023-01-20,29.374476283808484
2023-01-21,29.392807828592833
2023-01-22,29.428026915843947
2023-01-23,29.483802190720073
2023-01-24,29.749377613991527
2023-01-25,29.878775094122645
2023-01-26,30.056537366275794
2023-01-27,30.294104487969616
2023-01-28,30.480001508520346
2023-01-29,30.69256004866446
2023-01-30,30.931302561365737
2023-01-31,31.381069804882753
2023-02-01,31.691328627544486
2023-02-02,32.04202451305467
2023-02-03,32.44006952708767
2023-02-04,32.76964044369776
2023-02-05,33.1050070313816
2023-02-06,33.44201660629974
2023-02-07,33.96231288193533
2023-02-08,34.3127239387027
2023-02-09,34.67118177059988
2023-02-10,35.04326239282594
2023-02-11,35.31252000877717
2023-02-12,35.55333434479507
2023-02-13,35.76239681846448
2023-02-14,36.12291356758574
2023-02-15,36.28396059904887
2023-02-16,36.42635437513775
2023-02-17,36.55912808216826
2023-02-18,36.56978870685832
2023-02-19,36.53707597792951
2023-02-20,36.46235105793097
2023-02-21,36.533695442853826
2023-02-22,36.40515790659795
2023-02-23,36.262515465677076
2023-02-24,36.119641278067235
2023-02-25,35.86865721315135
2023-02-26,35.59259463776763
2023-02-27,35.29669360416834
2023-02-28,35.17242295439252
2023-03-01,34.87666094089785
2023-03-02,34.59740376556001
2023-03-03,34.35009600889058
2023-03-04,34.027761353024864
2023-03-05,33.71365740675791
2023-03-06,33.412584677161185
2023-03-07,33.314931666021735
2023-03-08,33.07589477956185
2023-03-09,32.881239196602344
2023-03-10,32.74369310288081
2023-03-11,32.55315186971024
2023-03-12,32.38941395098592
2023-03-13,32.25357635696099
2023-03-14,32.33216940534639
2023-03-15,32.27646713078352
2023-03-16,32.268337222197
2023-03-17,32.31672071164162
2023-03-18,32.3079159564394
2023-03-19,32.31838685117909
2023-03-20,32.34622153445883
2023-03-21,32.66646176284867
2023-03-22,32.83702941069227
2023-03-23,33.03803113517438
2023-03-24,33.27711325867173
2023-03-25,33.4397503424159
2023-03-26,33.60204594892545
2023-03-27,33.762172518902474
2023-03-28,34.1045297014428
2023-03-29,34.27905772338389
2023-03-30,34.46707041847024
2023-03-31,34.67769940260676
2023-04-01,34.79812566287462
2023-04-02,34.90632062572922
2023-04-03,35.00242543084897
2023-04-04,35.272849515323216
2023-04-05,35.36952677495763
2023-04-06,35.47569547313121
2023-04-07,35.60229476042229
2023-04-08,35.63815524112614
2023-04-09,35.662706583146566
2023-04-10,35.6773315701148
2023-04-11,35.869448100820804
2023-04-12,35.89175752618984
2023-04-13,35.928025344046326
2023-04-14,35.98948670244556
2023-04-15,35.96505349198499
2023-04-16,35.93404515047849
2023-04-17,35.89757152029835
2023-04-18,36.04264805636618
2023-04-19,36.02148046008872
2023-04-20,36.017283379972646
2023-04-21,36.040724230058515
2023-04-22,35.98016753112923
2023-04-23,35.91444058962041
2023-04-24,35.84424765315163
2023-04-25,35.956311782532524
2023-04-26,35.90268063179037
2023-04-27,35.866560093034245
2023-04-28,35.85876639195684
2023-04-29,35.76797180399013
2023-04-30,35.673464806023595
2023-05-01,35.576552034648046
2023-05-02,35.66468174483612
2023-05-03,35.59072561993666
2023-05-04,35.5387837312662
2023-05-05,35.52060422836632
2023-05-06,35.42579404591065
2023-05-07,35.33454264249309
2023-05-08,35.24898738809158
2023-05-09,35.35730154564104
2023-05-10,35.312942914987296
2023-05-11,35.30042908242355
2023-05-12,35.33173189326716
2023-05-13,35.2964683290965
2023-05-14,35.27461053183735
2023-05-15,35.267844127387924
2023-05-16,35.46365612253424
2023-05-17,35.51459055427305
2023-05-18,35.60403772478222
2023-05-19,35.74264931235504
2023-05-20,35.81855600576704
2023-05-21,35.91010967959436
2023-05-22,36.01727837027994
2023-05-23,36.32577429287432
2023-05-24,36.48635193435795
2023-05-25,36.680640838910044
2023-05-26,36.91760411983924
2023-05-27,37.09069878767238
2023-05-28,37.2699552071965
2023-05-29,37.45410977491711
2023-05-30,37.827863048085774
2023-05-31,38.04120295378073
2023-06-01,38.27525626722187
2023-06-02,38.53875885273837
2023-06-03,38.718319721230145
2023-06-04,38.89119957874951
2023-06-05,39.056731073514904
2023-06-06,39.400460250114655
2023-06-07,39.57344585812712
2023-06-08,39.7580810951668
2023-06-09,39.964529137334054
2023-06-10,40.08094851067738
2023-06-11,40.186230088163555
2023-06-12,40.281374106276644
2023-06-13,40.55358793844174
2023-06-14,40.65554250618579
2023-06-15,40.771153110693156
2023-06-16,40.911977174129206
2023-06-17,40.967405981492476
2023-06-18,41.01737311553459
2023-06-19,41.06370873198336
2023-06-20,41.29422098939804
2023-06-21,41.36194290002967
2023-06-22,41.45091056830599
2023-06-23,41.572565284949604
2023-06-24,41.61595634318375
2023-06-25,41.660466850696785
2023-06-26,41.707191085307215
2023-06-27,41.94304394835436
2023-06-28,42.02003988494944
2023-06-29,42.121106231508946
2023-06-30,42.25652237444957
2023-07-01,42.314160457522874
2023-07-02,42.372248771814505
2023-07-03,42.43078526022086
2023-07-04,42.67568063105088
2023-07-05,42.7580674784206
2023-07-06,42.860139514647514
2023-07-07,42.99161158404567
2023-07-08,43.0399756419635
2023-07-09,43.083273455288015
2023-07-10,43.12151326385077
2023-07-11,43.340809894242526
2023-07-12,43.39268490794697
2023-07-13,43.459891252919974
2023-07-14,43.55285361871007
2023-07-15,43.55990035835416
2023-07-16,43.5600085390943
2023-07-17,43.554190267510016
2023-07-18,43.72960075825621
2023-07-19,43.73880574670598
2023-07-20,43.765573741945715
2023-07-21,43.82128532470893
2023-07-22,43.795136304344695
2023-07-23,43.76685716522412
2023-07-24,43.73807770797803
2023-07-25,43.89641798347
2023-07-26,43.89474359917789
2023-07-27,43.916951211027055
2023-07-28,43.974376550707156
2023-07-29,43.95600177399919
2023-07-30,43.94118436038927
2023-07-31,43.93103610553365
2023-08-01,44.11253278984184
2023-08-02,44.13779334148323
2023-08-03,44.189886613987575
2023-08-04,44.27927114797299
2023-08-05,44.29402993010686
2023-08-06,44.31262837608195
2023-08-07,44.33532175538055
2023-08-08,44.54829173306714
2023-08-09,44.602948609947084
2023-08-10,44.681763548288586
2023-08-11,44.79472162835378
2023-08-12,44.82957108519068
2023-08-13,44.86458963371124
2023-08-14,44.89999525642807
2023-08-15,45.12208106101419
2023-08-16,45.182510884195715
2023-08-17,45.26414018351291
2023-08-18,45.37745346681506
2023-08-19,45.41079414996393
2023-08-20,45.44310841028001
2023-08-21,45.47533116628938
2023-08-22,45.69449461913792
2023-08-23,45.75299690540298
2023-08-24,45.83439629288552
2023-08-25,45.949823047320244
2023-08-26,45.98818569840698
2023-08-27,46.02889404355486
2023-08-28,46.07322769903871
2023-08-29,46.30843119970694
2023-08-30,46.38697363139686
2023-08-31,46.492338516998146
2023-09-01,46.63543621934182
2023-09-02,46.70481556640299
2023-09-03,46.7793968571191
2023-09-04,46.859854726387645
2023-09-05,47.13273139910759
2023-09-06,47.24971772149285
2023-09-07,47.393466989449536
2023-09-08,47.574033053750895
2023-09-09,47.67910856720236
2023-09-10,47.786784662410895
2023-09-11,47.89695966790335
2023-09-12,48.19547654896924
2023-09-13,48.333425672781146
2023-09-14,48.492977209592375
2023-09-15,48.68383404558755
2023-09-16,48.793480592219076
2023-09-17,48.89994843993172
2023-09-18,49.00322627443145
2023-09-19,49.289393709844944
2023-09-20,49.40991576535049
2023-09-21,49.54746257928168
2023-09-22,49.712345664867996
2023-09-23,49.79274665370378
2023-09-24,49.86746015066659
2023-09-25,49.93727888695337
2023-09-26,50.18910166162637
2023-09-27,50.275201674476975
2023-09-28,50.37902073161336
2023-09-29,50.511581497096245
2023-09-30,50.56169455848197
2023-10-01,50.60868267667541
2023-10-02,50.65375105277484
2023-10-03,50.88408462529612
2023-10-04,50.9521103819313
2023-10-05,51.041290392908536
2023-10-06,51.162537800088536
2023-10-07,51.204432421880604
2023-10-08,51.293508855587866
2023-10-09,51.38299154614603
2023-10-10,51.65956511201931
2023-10-11,51.77510934267831
2023-10-12,51.91251768571194
2023-10-13,52.08213977182406
2023-10-14,52.17202368514934
2023-10-15,52.260679100394746
2023-10-16,52.348488721688156
2023-10-17,52.62184753481522
2023-10-18,52.73246630053026
2023-10-19,52.86320343655889
2023-10-20,53.024516012668116
2023-10-21,53.10470511085168
2023-10-22,53.18267638958359
2023-10-23,53.25934319054974
2023-10-24,53.5217517966743
2023-10-25,53.62236556128431
2023-10-26,53.744872538397814
2023-10-27,53.900608000130696
2023-10-28,53.97876791712579
2023-10-29,54.05913520461512
2023-10-30,54.14344714852536
2023-10-31,54.4194847771956
2023-11-01,54.54032210118966
2023-11-02,54.690101062615845
2023-11-03,54.880424761890964
2023-11-04,55.00054615212418
2023-11-05,55.130075013284625
2023-11-06,55.270332490755194
2023-11-07,55.60843466351773
2023-11-08,55.79654356692642
2023-11-09,56.017651795514844
2023-11-10,56.28199330427789
2023-11-11,56.47725740724461
2023-11-12,56.681328351099175
2023-11-13,56.89367907715054
2023-11-14,57.29949974211376
2023-11-15,57.54899832490731
2023-11-16,57.823238171206064
2023-11-17,58.13060367751498
2023-11-18,58.35706959190516
2023-11-19,58.578994724525415
2023-11-20,58.794567078419554
2023-11-21,59.1879793966991
2023-11-22,59.408770953885174
2023-11-23,59.63769906445108
2023-11-24,59.88323029533355
2023-11-25,60.03182584772232
2023-11-26,60.16074112685178
2023-11-27,60.269466001650166
2023-11-28,60.543884528598426
2023-11-29,60.635590046312785
2023-11-30,60.727719498126206
2023-12-01,60.83139765580437
2023-12-02,60.83596668599151
2023-12-03,60.821722323725005
2023-12-04,60.79128464117441
2023-12-05,60.933683876830386
2023-12-06,60.90359908464295
2023-12-07,60.8871154275454
2023-12-08,60.89809281781727
2023-12-09,60.82832338258501
2023-12-10,60.76020100696345
2023-12-11,60.69803282692913
2023-12-12,60.8320748631566
2023-12-13,60.8177310730897
2023-12-14,60.70423195202357
2023-12-15,60.64214114585523
2023-12-16,60.522358622841395
2023-12-17,60.42585353356805
2023-12-18,60.35500177931135
2023-12-19,60.49766100840531
2023-12-20,60.506421527648676
2023-12-21,60.56439908176356
2023-12-22,60.681661718998946
2023-12-23,60.745467126392356
2023-12-24,60.833032001187604
2023-12-25,60.94296108887144
2023-12-26,61.2594153330513
2023-12-27,61.43145522969073
2023-12-28,61.638922929262144
2023-12-29,61.88895294470303
2023-12-30,62.066285601311534
2023-12-31,62.24610272186201
2024-01-01,62.42551133563044
2024-01-02,62.78775329800564
2024-01-03,62.98157568247347
2024-01-04,63.18712462200928
2024-01-05,63.41245198236443
2024-01-06,63.54380893579439
2024-01-07,63.65844627469757
2024-01-08,63.75604800879168
2024-01-09,64.0228772800853
2024-01-10,64.11107097108459
2024-01-11,64.2044475263236
2024-01-12,64.3149194964292
2024-01-13,64.33268723010116
2024-01-14,64.33893608023887
2024-01-15,64.33716629950126
2024-01-16,64.51723732775532
2024-01-17,64.53456548195875
2024-01-18,64.57584210121968
2024-01-19,64.65536601956694
2024-01-20,64.66516892290159
2024-01-21,64.68765779822661
2024-01-22,64.72690515336912
2024-01-23,64.97266983274737
2024-01-24,65.07958815182525
2024-01-25,65.23290268379479
2024-01-26,65.444822411326
2024-01-27,65.60469220224857
2024-01-28,65.79169479564912
2024-01-29,66.00621455624778
2024-01-30,66.433944039195
2024-01-31,66.7251709868068
2024-02-01,67.06061072568211
2024-02-02,67.44787510869766
2024-02-03,67.77175325523315
2024-02-04,68.10702450325334
2024-02-05,68.44993006228462
2024-02-06,68.98238171613963
2024-02-07,69.35134264842969
2024-02-08,69.73474302121326
2024-02-09,70.13801938340876
2024-02-10,70.44445141747632
2024-02-11,70.72801506029967
2024-02-12,70.98487751128218
2024-02-13,71.397611925977
2024-02-14,71.61456675597424
2024-02-15,71.81575269242212
2024-02-16,72.00933704591091
2024-02-17,72.08192023491841
2024-02-18,72.11131495799611
2024-02-19,72.09795543589686
2024-02-20,72.2290166788922
2024-02-21,72.15768112348837
2024-02-22,72.06891814307693
2024-02-23,71.97586890954867
2024-02-24,71.77001395076822
2024-02-25,71.53384661133623
2024-02-26,71.27218232741615
2024-02-27,71.17618602399916
2024-02-28,70.90255710167521
2024-02-29,70.63923935808182
2024-03-01,70.40174983523373
2024-03-02,70.08330509027348
2024-03-03,69.76746886306995
2024-03-04,69.45945141607015
2024-03-05,69.35014281416122
2024-03-06,69.09531917262879
2024-03-07,68.8813883983705
2024-03-08,68.72176824174255
2024-03-09,68.50707366519407
2024-03-10,68.31783573739625
2024-03-11,68.15588034102112
2024-03-12,68.20844680821003
2024-03-13,68.1274832512979
2024-03-14,68.09548280812683
2024-03-15,68.12195133004539
2024-03-16,68.09368130634763
2024-03-17,68.08755215548643
2024-03-18,68.10198327959161
2024-03-19,68.32111833798996
2024-03-20,68.39417612167237
2024-03-21,68.50133116642913
2024-03-22,68.65021387740562
2024-03-23,68.7262045427953
2024-03-24,68.805241293547
2024-03-25,68.88526866859613
2024-03-26,69.15040582528842
2024-03-27,69.25027065791434
2024-03-28,69.36582410815153
2024-03-29,69.50582581276598
2024-03-30,69.55707702115566
2024-03-31,69.59717252836334
2024-04-01,69.62589005440029
2024-04-02,69.82929791104478
2024-04-03,69.85901899837157
2024-04-04,69.89801712148568
2024-04-05,69.95699835948415
2024-04-06,69.92460484297195
2024-04-07,69.88012390930174
2024-04-08,69.82484205912013
2024-04-09,69.94612529397543
2024-04-10,69.89666434645277
2024-04-11,69.86025098599235
2024-04-12,69.84817804989497
2024-04-13,69.74944020745023
2024-04-14,69.64345782931761
2024-04-15,69.53145256419421
2024-04-16,69.60055518707249
2024-04-17,69.50308305688695
2024-04-18,69.42235207475574
2024-04-19,69.36911442480368
2024-04-20,69.23179770672446
2024-04-21,69.08926644660315
2024-04-22,68.94223325894934
2024-04-23,68.97739899253231
2024-04-24,68.84675810071984
2024-04-25,68.73343319759785
2024-04-26,68.64812934592182
2024-04-27,68.47938316470109
2024-04-28,68.30632744968432
2024-04-29,68.13009852093008
2024-04-30,68.13796580474417
2024-05-01,67.9826202905658
2024-05-02,67.84798643400109
2024-05-03,67.74564885049149
2024-05-04,67.56506984712873
2024-05-05,67.38631957501764
2024-05-06,67.21144719913694
2024-05-07,67.22857383116549
2024-05-08,67.09114511970614
2024-05-09,66.98370929871605
2024-05-10,66.91831320512621
2024-05-11,66.78469337991616
2024-05-12,66.6629849686271
2024-05-13,66.55507758975263
2024-05-14,66.64869950189275
2024-05-15,66.59666834553815
2024-05-16,66.58267442604938
2024-05-17,66.6176889940089
2024-05-18,66.5901743636443
2024-05-19,66.57881810161247
2024-05-20,66.5839197756672
2024-05-21,66.79151074087682
2024-05-22,66.85264423786386
2024-05-23,66.94922065061574
2024-05-24,67.09043917744476
2024-05-25,67.16305150608959
2024-05-26,67.24413846620135
2024-05-27,67.33253691831266
2024-05-28,67.61299619210838
2024-05-29,67.73550028403795
2024-05-30,67.88111972959526
2024-05-31,68.05848363138341
2024-06-01,68.15404684410694
2024-06-02,68.2448728996151
2024-06-03,68.33005975190598
2024-06-04,68.59488769140988
2024-06-05,68.69012588914458
2024-06-06,68.79786194256789
2024-06-07,68.92794555257667
2024-06-08,68.96822215305521
2024-06-09,68.99727804349597
2024-06-10,69.01582518994438
2024-06-11,69.21080621441132
2024-06-12,69.23465725476142
2024-06-13,69.27109430270399
2024-06-14,69.33151536309683
2024-06-15,69.30519541213295
2024-06-16,69.27199676982244
